,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
2,Carli Harpel,"West Windsor, N.J.",West Windsor Plainsboro-North,West Windsor Plainsboro-North,Name,Hometown,High School,High School,womens lacrosse,northwestern
3,Allie Berkery,"Bronxville, N.Y.",Bronxville,Bronxville,Name,Hometown,High School,High School,womens lacrosse,northwestern
4,Elle Hansen,"Cohasset, Mass.",Cohasset,Cohasset,Name,Hometown,High School,High School,womens lacrosse,northwestern
5,Brianna Stroup,"Port Coquitlam, British Columbia",Riverside Secondary School,Riverside Secondary School,Name,Hometown,High School,High School,womens lacrosse,northwestern
6,Liza Elder,"Grand Rapids, Mich.",East Grand Rapids,East Grand Rapids,Name,Hometown,High School,High School,womens lacrosse,northwestern
7,Ally Palermo,"Seaford, N.Y.",Seaford,Seaford,Name,Hometown,High School,High School,womens lacrosse,northwestern
8,Megan Kinna,"Maple Ridge, British Columbia",Samuel Robertson,Samuel Robertson,Name,Hometown,High School,High School,womens lacrosse,northwestern
9,Leighton Yenor,"Orlando, Fla.",Timber Creek,Timber Creek,Name,Hometown,High School,High School,womens lacrosse,northwestern
10,Jill Girardi,"Watertown, N.Y.",Watertown,Watertown,Name,Hometown,High School,High School,womens lacrosse,northwestern
11,Megan Gordon,"Wantagh, N.Y.",Wantagh,Wantagh,Name,Hometown,High School,High School,womens lacrosse,northwestern
12,Taylor Pinzone,"Waltham, Mass.",Waltham,Waltham,Name,Hometown,High School,High School,womens lacrosse,northwestern
13,Kim Harker,"Mahopac, N.Y.",Mahopac,Mahopac,Name,Hometown,High School,High School,womens lacrosse,northwestern
14,Amanda Cramer,"Manlius, N.Y.",Fayetteville Manlius,Fayetteville Manlius,Name,Hometown,High School,High School,womens lacrosse,northwestern
15,Emily Stein,"Darien, Conn.",Darien,Darien,Name,Hometown,High School,High School,womens lacrosse,northwestern
16,Mallory Weisse,"Westfield, N.J.",Westfield,Westfield,Name,Hometown,High School,High School,womens lacrosse,northwestern
17,Sara Szynal,"Summit, N.J.",Summit,Summit,Name,Hometown,High School,High School,womens lacrosse,northwestern
18,Lindsey McKone,"Bellaire, Texas",St. John's School,St. John's School,Name,Hometown,High School,High School,womens lacrosse,northwestern
19,Ivy Arlia,"Plymouth, Mass.",Thayer Academy,Thayer Academy,Name,Hometown,High School,High School,womens lacrosse,northwestern
20,Greta Stahl,"Penn Valley, Pa.",Harriton,Harriton,Name,Hometown,High School,High School,womens lacrosse,northwestern
21,Meghan Duffy,"Cicero, N.Y.",Cicero North,Cicero North,Name,Hometown,High School,High School,womens lacrosse,northwestern
22,Izzy Scane,"Clarkston, Mich.",Cranbrook Kingswood,Cranbrook Kingswood,Name,Hometown,High School,High School,womens lacrosse,northwestern
23,Claire Quinn,"Manhassett, N.Y.",St. Anthony's,St. Anthony's,Name,Hometown,High School,High School,womens lacrosse,northwestern
24,Riley Johnston,"Jupiter, Fla.",The Benjamin School,The Benjamin School,Name,Hometown,High School,High School,womens lacrosse,northwestern
25,Julie Krupnick,"Mountain Lakes, N.J.",Mountain Lakes,Mountain Lakes,Name,Hometown,High School,High School,womens lacrosse,northwestern
26,Emma Jaques,"Darien, Conn.",Darien,Darien,Name,Hometown,High School,High School,womens lacrosse,northwestern
27,Claire Smith,"Alpharetta, Ga.",Milton,Milton,Name,Hometown,High School,High School,womens lacrosse,northwestern
28,Brennan Dwyer,"Winnetka, Ill.",Loyola Academy,Loyola Academy,Name,Hometown,High School,High School,womens lacrosse,northwestern
29,Holly Korn,"Shorewood, Minn.",Hotchkiss,Hotchkiss,Name,Hometown,High School,High School,womens lacrosse,northwestern
30,Kristin Cameron,"Bedford, N.H.",Bishop Guertin,Bishop Guertin,Name,Hometown,High School,High School,womens lacrosse,northwestern
31,Kate Copeland,"Houston, Texas",St. John's School,St. John's School,Name,Hometown,High School,High School,womens lacrosse,northwestern
32,Carson Copeland,"Houston, Texas",St. John's School,St. John's School,Name,Hometown,High School,High School,womens lacrosse,northwestern
33,Nell Copeland,"Houston, Texas",St. John's,St. John's,Name,Hometown,High School,High School,womens lacrosse,northwestern
34,Kate Paliotta,"Westport, Conn.",Green Farms Academy,Green Farms Academy,Name,Hometown,High School,High School,womens lacrosse,northwestern
35,Madison Doucette,"West Chester, Pa.",Unionville,Unionville,Name,Hometown,High School,High School,womens lacrosse,northwestern
